Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Italy,ITA,External balance on goods and services (current US$),-147659410.1,-31678641.75,-269239903.4,-1257336656,66221153.9,1469777785,1245488592,782591646.5,1730255958,1259807944,260453531.6,954196941.3,1170289509,-3249441714,-7487482882,150111506.5,-2472814375,2451456441,6587553730,4180780471,-12397592132,-8392659683,-5408659127,2117926441,-1857525898,-1852864821,7979308741,3280724679,415737429.3,-163315269.5,2349491758,2433084907,612707934,32376153070,36146591499,43014313562,59464789811,46077950205,38437493030,22172018964,9602845955,14590303356,9447510823,7107892777,10469004222,-2047050118,-16247000376,-7914481248,-18861079537,-14332978605,-41846211827,-35744465438,20476379314,48118998976,61394556498,53116017294,64026712138
Jamaica,JAM,External balance on goods and services (current US$),-33615427.69,-12725325.49,-14821923.56,1055578.888,-49568948.62,-34859302.81,17359652.81,-8699254.35,-56762270.49,-79803192.13,-58802352.09,-109630163.3,-155439739.4,-182624113.5,-242987570.1,-296007039.9,-262347376.5,44989550.1,85190688.46,-20002266.55,729763.1077,-256708207,-349163635.3,-265345150.6,-143172339.5,-206508905.1,81437785.24,10990176.24,-159075046.5,-387006963.1,-175139212.1,-48207774.14,-33375363.2,-400159299.1,-303187176.3,-592947620.9,-747718037.6,-951779825.4,,,,,-1582365060,-1402741239,-1444496250,-2234320000,-2438557984,-2793987837,-4061283598,-2158078879,-2407655070,-3334528626,-3209049148,-3158435013,-3090039618,-2190635223,-2261488641
Jordan,JOR,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,-809638554.2,-1043729122,-1206806283,-1701631702,-1756294058,-2407082324,-2512056738,-2240705040,-2009882965,-1827673594,-1615428571,-1664697194,-1332888058,-774451792.6,-1238812717,-976648553.4,-1655928214,-1671428778,-1410131673,-1422231735,-1752750212,-1611613399,-1539901410,-1454664880,-2256840621,-2245416079,-1831452750,-2137235543,-3408321580,-5145557123,-5029760226,-6312834979,-6528533183,-5397464789,-5489577465,-7557323944,-8668028169,-9944507042,-9460140845,-8592112676,-8047605634
Japan,JPN,External balance on goods and services (current US$),192728268.8,-868829320.5,85108690.49,-582725723,-160858112,1257542633,1634697944,252505110.8,1610311270,2714323445,2314925270,6011976401,6717229892,-624079719.8,-4655172947,-919875437.8,3308181151,10116481843,15572523287,-11538377651,-12398889277,6330281645,5229477069,18647970061,32084287694,44904103562,78089455008,71711441072,62019389793,42030167907,24897802383,52607468306,79187225329,94065637228,93372521471,68882921042,20960827953,46662186991,73268232837,70920261126,69858164255,28406411973,55588254059,75374244718,97348257281,71777619304,64060574741,85462427868,22622980955,28821172575,83250289431,-33435655229,-95940046463,-119444000000,-119571000000,-14157658673,
Kazakhstan,KAZ,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-330440325.8,-2070231566,-2136190377,-932060412.5,-154812540.2,-559875393.5,-999578136.3,395627353.1,1372843340,-234603908.4,-12417865.01,1655988768,3707426030,4927609874,8503033562,6777505789,26685607219,9121811539,21244932306,38162140024,30150627211,27985505084,30359355372,7345458383,4648040612
Kenya,KEN,External balance on goods and services (current US$),-20370005.83,12585994.95,16603979.34,28447988.6,41719997.28,6999997.194,17919992.82,-11199995.51,1399999.439,20999991.58,-13439994.61,-116480233.4,-45079981.97,-31906803.1,-214721592.3,-152794697,24142285.09,151270561,-517246955.9,-365202286.6,-463735451.5,-230339915.3,-315199172.4,-135299729.2,-328400773.6,-297400000.2,-292799152,-405900111.4,-437199897.4,-587299199.3,-483112595.5,-123448816.5,-33667421.97,284643370.1,201180008.8,-593650601.4,-832478050.4,-1139018668,-1206265938,-841697606.3,-1287548451,-1309467862,-706918301.3,-888105847.7,-1007002544,-1397998150,-2393149591,-3213973760,-4390150820,-3997724687,-5165170661,-7214618042,-6710122845,-7318065230,-9035533688,-7057716909,-6199349754
Kyrgyz Republic,KGZ,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-544125000,-33333333.33,-278125000,-155037878.8,-106013986,-214135802.5,-471870972.8,-139720581.9,-354585203.3,-184781355.3,-78554483.5,-4541279.196,-60340401.42,-126089105.3,-192489979.6,-454478954.8,-1057393115,-1187633822,-2005003472,-1124792269,-1444262177,-1679773491,-3359871927,-3632780807,-3751141106,-2420979149,
Cambodia,KHM,External balance on goods and services (current US$),-51428562.86,-37142857.14,-59999991.43,-25714277.14,-5714294.286,-8571428.571,-45714285.71,-11428571.43,-22857142.86,-35211267.61,-14404033.13,,,,,,,,,,,,,,,,,,,,,,,-420854953.5,-359651679.6,-529889412.4,-646408625.2,-402905994.6,-410123184.7,-460354834.6,-435453284.9,-345053597.8,-379079535,-467682005,-389641935.8,-545136102.6,-540354296.3,-657982410.5,-231236706.6,-696606648,-611372086.9,-695403685.5,-677130205,-802608810.1,-735797437.3,-799111092.3,-878130543.9
Kiribati,KIR,External balance on goods and services (current US$),,,,,,,,,,,,,889820.3593,4217434.727,39049518.89,21915172.14,8509104.24,6819693.945,3933844.569,720992.6224,-647688.4537,-17957251.21,-16063292.42,-12331531.53,-5074506.362,-5292269.013,-3237433.155,-27104887.27,-27259942.18,-29836944.49,-38868628.52,-34582255.8,-48850249.71,-38802121.58,-34251644.98,-47316530.76,-52520541.51,-48480332.49,-41283327.05,-51840000,-54725765.31,-51813902.97,-65409649.03,-68055580.78,-80692013.53,-108720274.9,-86596385.54,-94079323.91,-101990102.3,-93561066.92,-102049623.9,-124794120.7,-149633464.5,-150169530.8,-146745988.8,-134775749.4,-148082069.6
St. Kitts and Nevis,KNA,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,-4922222.222,-3888888.889,-9592592.593,-14518518.52,-16433333.33,-18418518.52,-26500000,-19629629.63,-17537037.04,-14681481.48,-22218518.52,-31703703.7,-40196296.3,-49985185.19,-35007407.41,-12329629.63,-25366666.67,-22181481.48,-53681481.48,-65659259.26,-55974493.01,-48081414.75,-59296333.37,-98846995.14,-88975271.57,-103078634.2,-90717643.57,-47700518.52,-53470851.85,-84981370.37,-113299629.6,-201565148.1,-190810407.4,-155126851.9,-112931370.4,-73219888.89,-55099925.93,-51304592.59,-150638888.9,-154444444.4
"Korea, Rep.",KOR,External balance on goods and services (current US$),-370377411.1,-239840629.8,-329924345.9,-427155489.1,-256539872.9,-224737237.2,-384056902.8,-513085908.6,-764467739,-909147695.7,-871973209.7,-1023764943,-525846929.2,-518678449.5,-2161099711,-1885330579,-843801652.9,-722314049.6,-2241942149,-4958264463,-5634723343,-5250429496,-4305137605,-1798775379,859202461.6,1443989793,4866299847,9551527530,13138064446,5267476842,-1623572963,-6787891184,-823032088.6,2623244920,-1713610057,-5105734697,-17553608055,-3785070799,40383748145,27620665870,11628970079,8282713267,9135314006,13687615915,29286662243,21869773240,7903932852,12645259822,-107617944,42272638281,34858714203,17975586039,34168661984,65011381894,74149294067,96257771354,95912199760
Kuwait,KWT,External balance on goods and services (current US$),,,,,,935312237.5,988518622.2,758891066.9,949313917.7,957714925.8,1026043125,1850322943,2133779264,2691503709,9248635744,6548276207,5958959986,4040474878,4754634678,12163531476,12615611543,7772597202,461965960.4,2040446312,3356974333,2343750665,-326909153.5,3448152853,956988530.5,2682096664,-2420138889,-11978544144,-2730061350,834437748.3,2117844781,2825067359,4124915832,4025717112,-1876640420,1957950066,9928292373,5500488425,3053635077,8439597315,14584323040,28852739726,42019297037,40235749472,60189732143,31848505907,41919050942,72884057971,84340836013,76833568406,60133520731,10395480226,
Lao PDR,LAO,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,-62857142.86,-135555548.9,-72631576.84,-86228060.1,-109435417,-141848839.7,-114164591.6,-126196448.6,-113674456.2,-128865621.4,-228999999.2,-248900017.3,-343999995.2,-303500005,-145399974.6,-120816253.6,-244421679.1,-164859365.1,-132033715.5,-148943270.1,-388130000,-337615973.8,-190756769.3,-568361375.9,-663941793.1,-537182259.7,-185092759.9,-475074437,-1195053613,-1737057555,-1863096521,-1848405454,-1554013487
Lebanon,LBN,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1990044085,-2325036799,-3160908123,-3576020994,-4606105645,-5234490181,-6037813759,-5805196028,-5201688860,-4689565289,-3945368354,-3755887231,-4297180763,-3609286899,-4140630182,-4626865672,-4413930348,-4641459370,-6103482587,-8709784411,-8615588723,-9729353234,-11203316750,-8887529231,-6339257152,-5422329541,-3768229850,-5695225094
Liberia,LBR,External balance on goods and services (current US$),14300000,-32100000,-68700000,-36300000,14500000,29700000,35800000,57200000,97700000,130299800,81100000,77500000,90600100,88999800,75099900,31800100,20900100,-62899700,-48600100,-33799900,-500200,27100200,-20000000,-19000000,45000000,62000200,95000100,,,,,,,,,,,-187000000,-102700000,-119800000,-40000000,13311900,62872500,806400,-737000000,-837000000,-678000000,-1193000000,-937900000,-920453900,-950084200,-1122778200,-977800000,-1203600000,-1612500000,-1771200000,-1656800000
Libya,LBY,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472457627,981118632,1734730114,-1012483574,262629161.9,1726859603,1327838828,1516597961,-412745936.7,2028891764,6825458805,3379606677,2186614173,6309375000,10394637923,17311421889,24875761267,29149374307,37928244524,10345432788,17577360278,3483090998,28554331458,3671935205,-22032379755,-23226304348,
St. Lucia,LCA,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,-40111111.11,-24003703.7,-38225925.93,-25548148.15,-614814.8148,-8470370.37,-14444444.44,-18503703.7,-28148148.15,-21200000,-68200000,-46100000,-58300000,-42100000,-29200000,-29400000,-6666666.667,-36888888.89,-55622222.22,-37407407.41,-87777777.78,-69074074.07,-74891851.85,-81771333.33,-109585185.2,-36061888.89,-69931740.74,-266477925.9,-290260000,-284221777.8,-104008407.4,-178556777.8,-243381925.9,-147832370.4,-128397555.6,-78148148.15,-37037037.04,-74444444.44
Liechtenstein,LIE,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,External balance on goods and services (current US$),-41723718.49,-13690588.24,-20201831.28,-21535142.86,-27586151.26,6932773.109,-60924369.75,-52880658.44,-53450369.75,-122352941.2,-72268907.56,-47386172.01,-40201005.03,-34843750,-266917293.2,-283166904.4,-83828775.27,150169109.4,-130493273.5,-405202312.1,-908771929.8,-709922077.9,-901345507,-780492987.7,-358962264.2,-714617083.9,-743718772.3,-701902173.9,-750895944.7,-663550624.1,-633150274.6,-910273144.8,-898790782.6,-986879139.1,-1383265884,-1360273171,-1240691153,-1065687903,-948859581.1,-1218699350,-1731889365,-981970239.4,-1076275691,-1138427269,-1822670224,-2179533742,-3111945986,-3356827501,-5572120612,-2731110933,-4117861928,-8612700922,-8115716352,-6403962222,-6406724023,-6071579728,-6208163526
Lesotho,LSO,External balance on goods and services (current US$),-9239815.204,-11759764.8,-13999720.01,-16939661.21,-17779644.41,-20719585.61,-25899482.01,-26459470.81,-26459470.81,-25059498.81,-25199496.01,-32158836.69,-42929621.44,-64841498.56,-95658572.48,-133874239.4,-178242870.3,-194342226.3,-195492180.3,-294536817.1,-384437596.3,-424273504.3,,,,,,,,,,,,,,,,,,,,,,,,,,-984897947.6,-976976710.4,-1207618868,-1471343496,-1401715993,-1651035323,-1345195803,-1308338017,-1120316015,
Lithuania,LTU,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-836480486.6,-779269054.8,-1019707035,-1281657402,-1095532413,-713467328.4,-669586793.3,-810391471.8,-1088013762,-1593931694,-1889522951,-3101271050,-5215561987,-5536981121,-629072004.4,-696930028.6,-1108849760,368579286.1,580551907.9,929946950.4,-269159416.5,362430606.8
Luxembourg,LUX,External balance on goods and services (current US$),138492285.8,97661491.08,56313364.57,54798030.1,62176888.45,72787327.79,85607593.3,140496501.1,177191068.4,261186666.4,293705768.5,171061163.8,247951333.5,516703167,920650269.3,381504990.7,453345559,435568711.3,411063276.5,652286323.6,429340046.9,249150152.1,289890605.7,367326706.1,465885716.3,653328419.1,907161730.2,752713344.1,1008775535,1426920147,1684423708,1675709155,2513737767,2847285215,3557284664,4390057471,4925081433,4165751015,3934106468,4990254635,5319886678,5006352573,5924409938,7004909707,8623829153,9553405049,13528263706,16931068984,17124593526,16523955265,17498805820,19519329190,17585240294,20121414391,22529247081,20141283759,21821275955
Latvia,LVA,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-274522247.6,-538259316,-590058069.2,-865734540.7,-738938265.7,-634044032.4,-866922990.8,-967862664.8,-1473640389,-2235135944,-2450816428,-4433535240,-5877769115,-4597845344,-424124270.2,-350263913.8,-1404930311,-1250449699,-968702257.9,-593863270,-305657695.1,151348101.2
"Macao SAR, China",MAC,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,125927591.6,121647329.9,224384901.6,185277791.7,180826636.1,362431022,380941720.8,478348000.3,676598927.8,555201579.2,838277536,1005321552,1054482871,1592785964,1843116088,1787518965,1595728681,1318960447,2083878444,2224559656,2517116041,2880865706,4325122784,3939908377,4210138226,4996204532,6893056196,9383039214,15506360751,21292933576,24977283821,31052407595,29505828148,17822667502,18408982767
St. Martin (French part),MAF,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,External balance on goods and services (current US$),17784823.63,-61258749.14,-73115285.05,-57306570.5,9880367.553,37545697.07,-11856535.92,-69163126.17,-51378322.3,-16599150.28,-155972730,-120792079.2,-32929055.82,-79232511.14,-48812302.62,-976927822.3,-1803226755,-2256967113,-1813113495,-2045420738,-1883927755,-2151236394,-2146221152,-1154617299,-1348208388,-1242570804,-1268129696,-1021878888,-37146581.23,-1379120426,-1662334385,-1660037167,-1995360541,-1755914442,-1935637021,-2485677026,-1477672702,-1292630083,-1668098996,-1531207968,-2170940439,-1183657870,-1139912204,-1728624990,-3208676015,-3788296232,-4108542726,-7385471723,-13125040321,-11062913455,-10050254241,-14218964388,-15001158963,-15452620308,-13748141275,-7836916113,-10522197675
Monaco,MCO,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-150968320.5,-316139978.3,-376349978.4,-434630000,-179520001.5,-330529999.8,-350639996,-418669999.3,-668859997.4,-813079994.8,-1211097281,-1589676493,-2186862330,-3195998268,-1991866404,-2285122683,-2866308504,-2947305844,-2974703658,-2953275955,-2022833063,-1898706572
Madagascar,MDG,External balance on goods and services (current US$),-44385302.14,-34249085.45,-34217890.78,-54261839.99,-53164814.63,-56584742.68,-53145783.06,-38160008.14,-51994464.26,-52843618.23,-26965836.58,-78939361.32,-54472051.24,-76551270.07,-89758416.73,-114851459.2,-51512445.97,-85015374.77,-184382967.4,-547650299.2,-662712925.6,-406614371.2,-332918780.1,-244531486.3,-135976235.7,-236240624.8,-110727957.4,-152435269.9,-166081973.4,-95479431.85,-352060299.5,-227615301.6,-250530933.4,-313414396.4,-225260294.8,-239424819,-220200103.2,-286989918.7,-290005519.4,-287890767.8,-284070386,-145562118.1,-288700255.4,-491992100.2,-647933028,-873833477.3,-884753534,-1596607717,-2858458480,-2501656523,-1577891816,-1542357419,-1483682946,-1494195711,-1158476498,-983236212,-309710245.4
Maldives,MDV,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,-21900000,-19100000,-17100000,-19800000,-10700000,6100000,10400000,16300000,12100000,9900000,6079204.188,-14500556.1,-15038628.19,-40602718.98,-5247144.09,,,,,,,,,,,,-269375000,168193992.2,-107214250,232165796.9,314232523.4,152853917.3,345319932.6,524375786.6,562316890.3,366673922.8,169799718.9
Mexico,MEX,External balance on goods and services (current US$),-411824000,-311912000,-234024000,-277032000,-445848000,-412432000,-375216000,-568840000,-679896000,-560120000,-675968000,-422920000,-347920000,-581984000,-1557920000,-2398560000,-1226253247,79274336.28,-583017543.9,-1697885965,-4409217391,-6319551020,8713031915,14263530391,13749350417,9373160763,5056577313,8573316645,2545785931,-144467194.8,-2901885444,-9143001922,-18303168438,-8482170368,-13837093716,14561061003,10861245625,5486531540,-1396812062,-1770354797,-3949040780,-8984843133,-10722874379,-10292529428,-13549326599,-12483971683,-12094109109,-16524217986,-25051036326,-13190942465,-12647526749,-14614702213,-13270998747,-11115380442,-14001642957,-22563673454,-19149531346
Marshall Islands,MHL,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-448878091.9,-139515306.1,22999410.72,-202589525.9,-345404157,-434120734.9,-457107769.4,-505672867.5,-531334098.9,-366666441.1,-538252609.9,-485249959.2,-760732745.1,-779366853,-1105959260,-1015508170,-1164260335,-1488850833,-2489389195,-2027568786,-1721658843,-1988026443,-2091926758,-1954141907,-1955699215,-1630693716,-1586185688
Mali,MLI,External balance on goods and services (current US$),,,,,,,,-34552718.3,-27063629.02,-26542482.59,-20622058.15,-29245919.8,-46423485.76,-71335893.8,-151638085.2,-162846010.7,-94161768.65,-71637998.99,-222905770.7,-243040682.3,-253692263.7,-238588459.6,-205108666.5,-209675061.8,-219641900.4,-357817126.9,-379081037.9,-312194920.7,-383171696.2,-287892195.9,-409715100.9,-409830457.9,-516422344.8,-409738433,-365337424.2,-463396653.2,-410153042,-253104582.8,-224004498.7,-327590214.1,-309161313.7,-262529117.6,-64351524.46,-333453110.9,-433230333.3,-508819395.9,-284187824.6,-679800895.9,-1292222312,-722799454.4,-1314656243,-1098103890,-424038214.6,-964486681.2,-1246927723,-928629691.6,-930146724.5
Malta,MLT,External balance on goods and services (current US$),,,,,,,,,,,-68141046.78,-61986923.97,-61777227.72,-62256663.95,-99436128.74,-59993528.95,-58480763.41,-84485615.53,-55387100.37,-52369461.08,-68424185.93,-99910634.99,-184705312.5,-161486647.5,-154890958.2,-163786694.7,-136184618.7,-155641898.6,-192014921.5,-218934959.3,-326456841.8,-288586055.8,-209909139.9,-251440651.3,-293208110.9,-324416342.4,-334206765.1,-180180180.2,-103326334.4,-95027981.06,-309817754.3,-72116760.47,206217206.2,47456469.78,-80592924.76,-156323840.3,-228076778.3,44483985.77,-22264537.86,-128230063.9,-79602649.01,241592787.1,444246552.7,684088154.9,1409621086,805502498.8,1305705889
Myanmar,MMR,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7838221.284,1547489.414,4087239.422,5146731.982,4820469.379,9951220.959,9607036.503,11842013.2,15934062.94,14027250.92,21423349.35,-861687.2206,365618125.2,414578548.5,-1362729650,-3603573199,-6718000000
Montenegro,MNE,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-140704918.7,-273293928,-314968363.4,-279652832.7,-333076732.1,-395612486,-801423911.7,-1552129756,-2464137982,-1379045568,-1063421192,-996641645.8,-998266735.2,-896700743.5,-910254743.3,-747877342.8,-977818584.1
Mongolia,MNG,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,-1089508867,-974987233.3,-976184300,-753278150,-906893375,-1483275100,-1252314200,-1204029033,-1122831167,-565229200,-677232000,-97894086.85,-85121072.9,-91618008.33,-14825363.23,-93196784.85,63076543.75,-131156754.4,-126090235.8,-157950192.9,-192502943.7,-238308563.5,-248791320,-194301582.7,-122203961.6,203359826.4,57107720.71,-740236927.5,-332684790.2,-718377814.1,-2278925225,-2759021641,-2834942810,-589845525,117986937.5,443473975.9
Northern Mariana Islands,MNP,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387000000,344000000,281000000,182000000,77000000,48000000,29000000,-48000000,-70000000,-132000000,-98000000,-109000000,-159000000,-197000000,
Mozambique,MOZ,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,-581746913.6,-559031161.5,-646605820.1,-538748756.2,-479898584.9,-383527777.8,-498571782.2,-582499828,-611880861.6,-704093569.6,-700721450.9,-1141677797,-998488486.3,-978164941.4,-978344602.5,-1102137819,-964469421,-932972547.6,-939063437.9,-1556536873,-1341041163,-628447274.9,-1589721269,-1420671298,-1322312737,-1234798422,-895046565.5,-850023238.9,-1130665885,-1233864076,-1493801217,-2820716568,-6697037017,-8592081962,-8718697273,-5885853577,-4669738078
Mauritania,MRT,External balance on goods and services (current US$),-7156800.396,-13688764.75,-18398467.37,-4944523.782,31767612.34,35544090.81,39574955.79,35010925.86,33833303.46,30613940.96,33184046.26,35450417.91,-2600177.819,1646341.05,-45593820.21,-104498915.7,-209501565.4,-220545351.3,-171378863,-171335424.9,-211530272,-223492363,-334885557.6,-240971284.6,-200274606.6,-142644630.4,-185947440.7,-159176221.4,-122162630.6,-67805070.74,-153855460.6,-89480498.09,-9833599.917,24993770.18,42807829.25,86388966.46,59105087.38,-5354578.441,-111918758.9,-131824126.3,-198469550.7,-223253142.9,-184478420.7,-396437668.7,-750969811.3,-1130591211,-153298585.3,-445138960.5,-839153245.3,-580577524.8,-453079641.7,-329122615,-1381943532,-1271602741,-1435754804,-1703021138,-1318943535
Mauritius,MUS,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,-48492105.07,-87630348.25,-125257573.1,-142356652.6,-116080840.2,-119509875.2,-30351805.01,-3929541.61,-34854314.76,-20398251.58,97427671.84,38670000.47,-105896098.3,-159870949.1,-191004810.4,-106949138.5,-104541482.5,-197076155.9,-310906215.9,-97950685.31,-30365331.15,-204394675.5,-34677214.32,-149369883,-25600390.1,268698526.9,144750016.7,72397541.35,-151462807.1,-377235033.7,-715180032.9,-745041307.8,-1333541866,-828478275.8,-1098575902,-1457151815,-1390415973,-1593217247,-1429775061,-1152818149,
Malawi,MWI,External balance on goods and services (current US$),-26600021.3,-27160021.74,-24920019.95,-29820023.87,-17080013.67,-31640025.33,-41160032.95,-29273444.08,-37560015.03,-42840017.14,-43320017.34,-43928587.63,-59509112.8,-44186100.03,-60033042.02,-102797587.8,-56516270.35,-37323016.82,-170075065.3,-186686403.3,-172762897.2,-72154659.01,-74940141.51,-92614399,23489790.44,-64568794.87,-25307976.4,-27889172.23,-127240071,-250260537.1,-181283016.4,-132999407,-346402357.4,-333201671.8,-379503937.8,-247627975,-206454961.7,-325684706,-93391149.04,-271208065.2,-169666359.7,-191148916.9,-355851926,-336977191.7,-478649281.5,-775260261.8,-763281948.4,-435297831.6,-886053834.5,-719750181.3,-840272811.1,-578917234.6,-932891605.5,-383540077.2,-358652267,-414500045.7,-649417508.6
Malaysia,MYS,External balance on goods and services (current US$),296713739.7,126264667.5,60988599.24,44891088.46,47815007.19,134271298.8,131619985.6,80499510,119083137.3,375311119.8,175208153.7,63264685.65,-65723045.82,437266811.3,28427485.36,47630746.17,1165780257,998019948.8,906694084.6,1879638960,602676834,-1564322295,-2356987197,-1743055960,633871522.4,1592444946,1683428411,4463407763,3600122461,2356022556,899848423.2,-1798807099,802607295.7,-66819470.88,-1194177717,-3490430622,1397964862,914188373.9,15873420302,19828157895,18019473684,16181842105,17400526316,21700526316,25414473684,31496395659,35456354615,38459972074,51542841327,41006829479,40587997889,46400326797,33827700078,27597829192,31354761832,22676737934,18956720098
Namibia,NAM,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,341836671.8,-256443140.4,-181594584.6,-174755408,-120547210.7,184966168.6,186929453,-112890422.4,37511018.25,85172417.74,-185204924.1,-175932459.3,-203840638.1,-93907060.01,-47023741.13,-166433100.8,-228777987.1,-313662586.8,-363707360.3,-318746787.8,-143552047.6,-230238291.6,-69576726.4,-447992914.5,-149789572.3,9941550.171,311842457.4,-466340917.5,-1060736987,-1844830830,-1455281320,-1482807619,-2179374056,-2026025375,-2681865812,-2735540807,
New Caledonia,NCL,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-410372650.4,-416888472.6,-525427260.9,-526660532.9,-451725802.2,-392742433.5,-447298822.7,-386023929.8,-549277380.9,-608630358,,,,,,,,,,,,,,,,,
Niger,NER,External balance on goods and services (current US$),-1370752.507,-7695361.323,-19483984.22,-5928146.411,-28161572.87,-30509104.29,-25514692.65,-39571026.38,-40621743.14,-44532903.99,-47627892.87,-22424787.76,-46653258.29,-77795213.13,-171389703.8,-123191032.6,-128531631.2,-125102616.5,-94006830.48,-175703794.2,-339700714.8,-261498602.1,-305203480.4,-109798260.8,-59400453.25,-175098845.3,-13165797.79,-97775917.06,-120600721.2,-146000778.3,-168460565,-108879802.7,-25363799.71,-39445795.75,-161756502.4,-133821925.5,-145439646.1,-144268313.5,-177307705.5,-147986248.5,-141940118,-149563767.8,-229586383.2,-261897413,-321830194.6,-483695601.7,-477595578.9,-536315054.6,-970296689.2,-1432123295,-1537939375,-1723071439,-1215074185,-1261013278,-1502448348,-1590208462,
Nigeria,NGA,External balance on goods and services (current US$),-322404731.9,-317830323.4,-259762004.8,-245780624.4,-344889402.2,-300993980.1,-267954640.9,-329553408.9,-302113957.7,-267954640.9,-352092958.1,-256637168.1,-101557285.9,86138613.86,2636248416,-1248062954,-2071954315,846673819.7,-1537689970,2719273128,6535122222,-2393152302,-1069492337,721492354.7,2223628711,2561221044,604094052.6,2948297094,2419669655,6680744591,5431169980,5074686590,4098546153,1507830243,1141538829,3355738346,2374332000,2396228987,-2173178977,4265996376,14880720629,4009183296,5053156790,2947693898,10430214993,14104659861,31432237118,4983771236,30779610953,-450179480.8,29070483306,40620607560,85264283451,26010706294,34024993472,671178559.2,
Nicaragua,NIC,External balance on goods and services (current US$),-5632284.143,-2769476.619,-6557915.905,-4154188.286,-5560559.857,-17599995.64,-42499995.64,-56400001,-25799998.21,-20899985.5,-19100010.43,-18514288.36,49742864.71,-104900023.8,-205814284.9,-141499979.1,21300017.79,-119499989.9,67699977.36,212252610.6,-416842134.4,-475870013.3,-248400024.7,-290583322.4,-403958600.1,-189479090.5,-232452335.7,-76626968.38,-1059973611,-330852053.3,-215963869.3,-456824742.3,-645680000,-481797385.6,-494544196.4,-490630039.8,-637124339.1,-841400133.4,-850332079.6,-1237095394,-1076735563,-1059109731,-1065583389,-1105211388,-1221451080,-1446414001,-1675795219,-1996783424,-2366665056,-1579293306,-1701785263,-2130165477,-2131565111,-2257623412,-1981901421,-2321509172,-2381429108
Netherlands,NLD,External balance on goods and services (current US$),233306814.1,20373690.27,60521738.44,-108046214.1,-387744191.8,-36728332.1,-207145823.2,-106484672.5,123793785,89623139.62,-4102514.154,702872493.7,2268774375,3435258710,4237076072,4664371122,4872315886,2988594056,2237077816,2386660442,2297224895,8298671818,8619979120,6924156050,9205356593,7887256635,9185452330,8252633921,9515222879,10790676400,15722642987,17197150165,17757051754,22647161723,25205601526,30569585506,27466666667,26712220465,26484114641,23621350948,26972544684,28411633110,31603613778,38680586907,51544574125,58891928865,63451260820,74081576786,80764611103,62873020283,69946828809,76323902167,79592071536,92700190986,95372254969,80880912964,83949171502
